timestamp,sim_time_s,bus_voltage_v,frequency_hz,total_kw,total_kvar,total_kva,power_factor,current_a,fault_injected
2026-06-19T09:02:59+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:03:01+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:03:03+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:03:05+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:03:07+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:03:09+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:03:11+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:03:13+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:03:15+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:03:17+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:03:19+00:00,,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-19T09:03:21+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:03:24+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:03:26+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:03:28+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:03:30+00:00,,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-19T09:03:32+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:03:34+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:03:36+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:03:38+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:03:40+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:03:42+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:03:44+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:03:46+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:03:48+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:03:50+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:03:52+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:03:54+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:03:56+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:03:58+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:04:00+00:00,,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-19T09:04:02+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:04:04+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:04:06+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:04:08+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:04:10+00:00,,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-19T09:04:12+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:04:14+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:04:16+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:04:18+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:04:20+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:04:22+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:04:24+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:04:26+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:04:28+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:04:30+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:04:32+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:04:34+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:04:36+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:04:38+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:04:40+00:00,,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-19T09:04:42+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:04:44+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:04:46+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:04:48+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:04:50+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:04:52+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:04:54+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:04:56+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:04:58+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:05:00+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:05:02+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:05:04+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:05:06+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:05:08+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:05:10+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:05:12+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:05:14+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:05:16+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:05:18+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:05:20+00:00,,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-19T09:05:22+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:05:24+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:05:26+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:05:28+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:05:30+00:00,,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-19T09:05:32+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:05:34+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:05:36+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:05:38+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:05:40+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:05:42+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:05:44+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:05:46+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:05:48+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:05:50+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:05:52+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:05:54+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:05:56+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:05:58+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:06:00+00:00,,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-19T09:06:02+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:06:04+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:06:06+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:06:08+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:06:11+00:00,,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-19T09:06:13+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:06:15+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:06:17+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:06:19+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:06:21+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:06:23+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:06:25+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:06:27+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:06:29+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:06:31+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:06:33+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:06:35+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:06:37+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:06:39+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:06:41+00:00,,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-19T09:06:43+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:06:45+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:06:47+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:06:49+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:06:51+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:06:53+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:06:55+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:06:57+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:06:59+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:07:01+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:07:03+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:07:05+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:07:07+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:07:09+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:07:11+00:00,,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-19T09:07:13+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:07:15+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:07:17+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:07:19+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:07:21+00:00,,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-19T09:07:23+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:07:25+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:07:27+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:07:29+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:07:31+00:00,,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-19T09:07:33+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:07:35+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:07:37+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:07:39+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:07:41+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:07:43+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:07:45+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:07:47+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:07:49+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:07:51+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:07:53+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:07:55+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:07:57+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:07:59+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:08:01+00:00,,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-19T09:08:03+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:08:05+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:08:07+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:08:09+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:08:11+00:00,,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-19T09:08:13+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:08:15+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:08:17+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:08:19+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:08:21+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:08:23+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:08:25+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:08:27+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:08:29+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:08:31+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:08:33+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:08:35+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:08:37+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:08:39+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:08:41+00:00,,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-19T09:08:43+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:08:45+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:08:47+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:08:49+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:08:51+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:08:53+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:08:56+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:08:58+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:09:00+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:09:02+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:09:04+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:09:06+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:09:08+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:09:10+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:09:12+00:00,,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-19T09:09:14+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:09:16+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:09:18+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:09:20+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:09:22+00:00,,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-19T09:09:24+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:09:26+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:09:28+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:09:30+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:09:32+00:00,,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-19T09:09:34+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:09:36+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:09:38+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:09:40+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:09:42+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:09:44+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:09:46+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:09:48+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:09:50+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:09:52+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:09:54+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:09:56+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:09:58+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:10:00+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:10:02+00:00,,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-19T09:10:04+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:10:06+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:10:08+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:10:10+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:10:12+00:00,,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-19T09:10:14+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:10:16+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:10:18+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:10:20+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:10:22+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:10:24+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:10:26+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:10:28+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:10:30+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:10:32+00:00,,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-19T09:10:34+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:10:36+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:10:38+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:10:40+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:10:42+00:00,,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-19T09:10:44+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:10:46+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:10:48+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:10:50+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:10:52+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:10:54+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:10:56+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:10:58+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:11:00+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:11:02+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:11:04+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:11:06+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:11:08+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:11:10+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:11:12+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:11:14+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:11:16+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:11:18+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:11:20+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:11:22+00:00,,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-19T09:11:24+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:11:26+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:11:28+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:11:30+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:11:32+00:00,,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-19T09:11:34+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:11:36+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:11:38+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:11:40+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:11:42+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:11:44+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:11:46+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:11:49+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:11:51+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:11:53+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:11:55+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:11:57+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:11:59+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:12:01+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:12:03+00:00,,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-19T09:12:05+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:12:07+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:12:09+00:00,,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-19T09:12:11+00:00,,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-19T09:12:13+00:00,,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-19T09:12:15+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:12:17+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:12:19+00:00,,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-19T09:12:21+00:00,,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-19T09:12:23+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:12:25+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:12:27+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:12:29+00:00,,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-19T09:12:31+00:00,,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-19T09:12:33+00:00,,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-19T09:12:35+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-19T09:12:37+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:12:39+00:00,,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-19T09:12:41+00:00,,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
